Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D
2018,10,5,-1,2,1.6,24.2,24.2,0.304856135
2018,10,5.5,-1,0.2,2.2,24.4,24.4,0.415700811
2018,10,6,-1,0,1.8,25,25,0.470730288
2018,10,6.5,0.6,4.4,2.1,25.3,25.3,0.522665238
2018,10,7,4.3,0.8,1.5,24.4,24.4,0.353014012
2018,10,7.5,13.8,0,2,24.5,24.5,0.388647258
2018,10,8,42.2,0,2,24.5,24.5,0.483915331
2018,10,8.5,24.1,4,1.8,24.8,24.8,0.466680792
2018,10,9,12.5,0,1.3,24.9,24.9,0.464962404
2018,10,9.5,44.2,0.2,1.6,25,25,0.387325951
2018,10,10,97.4,0,2.3,24.7,24.7,0.441403048
2018,10,10.5,83.5,0.2,1.5,25.3,25.3,0.626237935
2018,10,11,322.7,0,1.4,25.4,25.4,0.535116677
2018,10,11.5,455,0,1.9,26.8,26.8,0.817671802
2018,10,12,502.2,0,1.4,27.4,27.4,0.857948826
2018,10,12.5,281.1,0,1.6,27.4,27.4,0.847215276
2018,10,13,205.9,0.4,1.7,27,27,0.69575909
2018,10,13.5,39.9,8,2.5,25.9,25.9,0.484364732
2018,10,14,28.8,18.6,2.7,24.8,24.8,0.377447327
2018,10,14.5,36.3,1.2,2.4,24.5,24.5,0.388556477
2018,10,15,35.1,5.4,2.3,25,25,0.493404023
2018,10,15.5,69.9,8,2.5,24.4,24.4,0.338614743
2018,10,16,142.7,0,2.1,25.6,25.6,0.507592915
2018,10,16.5,189.4,0,1.3,26.1,26.1,0.560637008
2018,10,17,165.5,0,1.2,26.4,26.4,0.68897782
2018,10,17.5,125.1,0,1.7,26.6,26.6,0.705757276
2018,10,18,92,0,1.8,26.6,26.6,0.741912131
2018,10,18.5,55.9,0,1.8,26.8,26.8,0.815955036
2018,10,19,13.4,0,1.7,26.7,26.7,0.710272316
2018,10,19.5,0,0,1.5,26.1,26.1,0.601724709
2018,10,20,-0.9,0.6,2.1,25.6,25.6,0.617057094
2018,10,20.5,-0.9,0,1.7,25.5,25.5,0.541866081
2018,10,21,-0.9,0,1.7,26.5,26.5,0.799046919
2018,10,21.5,-0.9,0,1.7,26.6,26.6,0.878966304
2018,10,22,-0.9,0,1.7,26.8,26.8,0.906256958
2018,10,22.5,-0.9,0,1.4,26.7,26.7,0.906296496
2018,10,23,-0.9,0,1.4,26.7,26.7,0.874977728
2018,10,23.5,-0.9,0,1.4,26.6,26.6,0.85986318
2018,11,0,-1,0,1.3,26.4,26.4,0.806861988
2018,11,0.5,-0.9,0,1.2,26.6,26.6,0.835855891
2018,11,1,-0.9,0,1.1,26.6,26.6,0.829309124
2018,11,1.5,-0.9,0,1.5,26.4,26.4,0.833513786
2018,11,2,-1,0,1.5,26.4,26.4,0.814927939
2018,11,2.5,-1,0,1.2,26.3,26.3,0.816673651
2018,11,3,-1,0,2,26.4,26.4,0.827971986
2018,11,3.5,-0.9,0,1.9,26.5,26.5,0.874766301
2018,11,4,-1,0,1.6,26.5,26.5,0.860837596
2018,11,4.5,-0.9,0,1.8,26.5,26.5,0.878777754
2018,11,5,-1,0,1.7,26.3,26.3,0.853460372
2018,11,5.5,-0.9,0,1.6,26.1,26.1,0.772819783
2018,11,6,0,0,1.6,26.2,26.2,0.790441058
2018,11,6.5,19.7,0,1.5,26.3,26.3,0.811142314
2018,11,7,64.9,0,1.2,26.6,26.6,0.8671406
2018,11,7.5,169.1,0,0.9,27.2,27.2,0.936932413
2018,11,8,224.6,0,1.2,27.5,27.5,1.014397458
2018,11,8.5,161.8,0.6,1.6,27.4,27.4,0.954782429
2018,11,9,472.7,0,1.2,26.6,26.6,0.674095367
2018,11,9.5,453.4,0,1.8,27.4,27.4,0.916532731
2018,11,10,552.1,0,2.4,27.9,27.9,1.067467126
2018,11,10.5,743.9,0,3,28.1,28.1,1.129112696
2018,11,11,860.3,0,3.8,28.2,28.2,1.181291629
2018,11,11.5,869.6,0,3.7,28,28,0.895822266
2018,11,12,874.4,0,3.4,28,28,0.968219139
2018,11,12.5,818.4,0,3.5,27.9,27.9,0.892918151
2018,11,13,938.4,0,3.4,27.8,27.8,0.948969082
2018,11,13.5,706.4,0,3.5,27.9,27.9,0.994169765
2018,11,14,473.4,0,3.3,27.5,27.5,0.877486732
2018,11,14.5,492.6,0,3.2,27.5,27.5,0.857812358
2018,11,15,227.4,0,3.6,27.2,27.2,0.777761258
2018,11,15.5,200.4,0,4.5,26.5,26.5,0.590719217
2018,11,16,209.1,0,2.5,26,26,0.546567678
2018,11,16.5,205.3,0,1.8,26.1,26.1,0.563971705
2018,11,17,103.4,3.6,1.8,25.7,25.7,0.515510214
2018,11,17.5,18.1,12.6,2.4,24.7,24.7,0.2942585
2018,11,18,53.7,1,1,24.5,24.5,0.266093016
2018,11,18.5,19.9,0,1.7,24.6,24.6,0.277829683
2018,11,19,7.6,0,1.4,24.9,24.9,0.326933133
2018,11,19.5,-0.4,0,2.6,24.8,24.8,0.387600521
2018,11,20,-0.9,0,2.4,25.9,25.9,0.667676985
2018,11,20.5,-1,0,2.3,26.2,26.2,0.775933749
2018,11,21,-0.9,0,2.4,26.4,26.4,0.846006627
2018,11,21.5,-0.9,0,2.5,25.6,25.6,0.64672469
2018,11,22,-1,0,2,26.5,26.5,0.845720538
2018,11,22.5,-0.8,0,1.4,26.3,26.3,0.775237268
2018,11,23,-1,0,1.4,25.8,25.8,0.691870463
2018,11,23.5,-1,0,1.8,25.7,25.7,0.611862818
2018,12,0,-0.9,0,1.5,26.1,26.1,0.648374876
2018,12,0.5,-0.9,0,1.8,26.3,26.3,0.707151212
2018,12,1,-0.9,0,1.6,26.2,26.2,0.692294422
2018,12,1.5,-1,0,1.4,26.2,26.2,0.691268959
2018,12,2,-0.9,0,1.2,26.1,26.1,0.646697207
2018,12,2.5,-0.9,0.4,2,25.9,25.9,0.576688217
2018,12,3,-1,0,1.4,26.1,26.1,0.664056072
2018,12,3.5,-0.9,0,1.1,26.1,26.1,0.620410877
2018,12,4,-0.9,0,1.2,26.1,26.1,0.644369075
2018,12,4.5,-1,0.2,1.7,26.1,26.1,0.667211044
2018,12,5,-0.9,0,1.4,25.9,25.9,0.602427748
2018,12,5.5,-0.9,0,1.4,26,26,0.661950393
2018,12,6,0,0,1.1,26,26,0.703643312
2018,12,6.5,30.4,0,1.4,25.9,25.9,0.689105081
2018,12,7,124.9,0,1.1,26.7,26.7,0.792402632
2018,12,7.5,186.3,0,2.1,27.3,27.3,0.954675923
2018,12,8,108.4,0.2,1.4,27,27,0.85681733
2018,12,8.5,400.4,0,2.2,27.2,27.2,0.762256143
2018,12,9,302.4,0,2.6,27.6,27.6,0.899971157
2018,12,9.5,503.7,0,2.6,27.8,27.8,1.001607846
2018,12,10,607.2,0,3.2,28.1,28.1,1.094888541
2018,12,10.5,678.4,0,3.3,28.2,28.2,1.041688437
2018,12,11,851,0,3.7,28.4,28.4,1.212659132
2018,12,11.5,678.6,0,3.4,28.4,28.4,1.204483448
2018,12,12,369.7,0,2.9,27.8,27.8,1.014148287
2018,12,12.5,664.1,0,1.9,27.9,27.9,1.007335201
2018,12,13,569.8,0,2.1,27.9,27.9,1.072207733
2018,12,13.5,551,0,2.1,28,28,0.972688718
2018,12,14,411.9,1.8,3.1,27.8,27.8,0.968128129
2018,12,14.5,262.2,0,2,26.7,26.7,0.685931226
2018,12,15,214.5,0,1.3,27.3,27.3,0.836774772
2018,12,15.5,221.1,0,1.7,27.3,27.3,0.880977251
2018,12,16,197.1,0,1.6,27.7,27.7,1.029285115
2018,12,16.5,119.5,0,1.8,27.6,27.6,1.009334474
2018,12,17,99,0,1.4,27.4,27.4,1.022459513
2018,12,17.5,60.5,0,1.4,27.3,27.3,1.019681142
2018,12,18,35.8,0,1.1,27.2,27.2,0.967850285
2018,12,18.5,19.6,0,1.5,27.2,27.2,0.995430626
2018,12,19,5.6,0,1,27.1,27.1,1.051451329
2018,12,19.5,-0.5,0,2,27.2,27.2,1.081482144
2018,12,20,-0.9,0,1.2,27.1,27.1,1.101564698
2018,12,20.5,-0.8,0,2,27.2,27.2,1.131638435
2018,12,21,-0.9,0,1.9,27.2,27.2,1.13459363
2018,12,21.5,-0.9,0,1.7,27.1,27.1,1.146995924
2018,12,22,-0.9,0,1.4,27,27,1.130094022
2018,12,22.5,-0.9,0,1.3,26.9,26.9,1.100545792
2018,12,23,-0.9,0,1.2,26.8,26.8,1.099386575
2018,12,23.5,-0.9,0,1.2,26.7,26.7,1.070759393
2018,13,0,-1,0,1.3,26.7,26.7,1.088319747
2018,13,0.5,-0.9,0,1.6,26.6,26.6,1.074731033
2018,13,1,-1,0,1.4,26.6,26.6,1.035346934
2018,13,1.5,-1,0,1.4,26.5,26.5,1.010563629
2018,13,2,-1,0,1.6,26.4,26.4,1.00162765
2018,13,2.5,-0.9,0,1.6,26.3,26.3,0.985702793
2018,13,3,-0.9,0,1.4,26.1,26.1,0.935146901
2018,13,3.5,-1,0,1.4,26.2,26.2,0.983977509
2018,13,4,-0.9,0,1.4,26.3,26.3,0.973324504
2018,13,4.5,-1,0,1.4,26.1,26.1,0.960481931
2018,13,5,-0.9,0,1.5,26.1,26.1,0.964551379
2018,13,5.5,-1,0,1.3,26,26,0.956732991
2018,13,6,-0.1,0,1.3,26.1,26.1,0.997159424
2018,13,6.5,36.8,0,1.3,26.1,26.1,1.027697927
2018,13,7,104.2,0,1.3,26.6,26.6,1.131989921
2018,13,7.5,142.1,0,1.6,27,27,1.189396537
2018,13,8,236.9,0,1.3,27.1,27.1,1.201503906
2018,13,8.5,376,0,2.8,27.5,27.5,1.257363153
2018,13,9,436.6,0,2.1,27.6,27.6,1.246024496
2018,13,9.5,540.9,0,1.7,27.9,27.9,1.256594531
2018,13,10,596.4,0,1.6,28,28,1.250007721
2018,13,10.5,686.5,0,2.2,28.2,28.2,1.409399793
2018,13,11,756.1,0,2.7,28.2,28.2,1.51678657
2018,13,11.5,822.9,0,3.5,27.9,27.9,1.356877797
2018,13,12,851.9,0,3.3,28,28,1.338504435
2018,13,12.5,894.4,0,3.3,27.9,27.9,1.303419572
2018,13,13,909.9,0,3,27.9,27.9,1.299785382
2018,13,13.5,911.2,0,3,27.9,27.9,1.341398658
2018,13,14,871,0,3.4,28,28,1.352562899
2018,13,14.5,842.2,0,3.3,27.9,27.9,1.368506026
2018,13,15,775.2,0,3.4,28.1,28.1,1.494775037
2018,13,15.5,697,0,3.5,28,28,1.390553031
2018,13,16,623.9,0,2.8,28,28,1.355566645
2018,13,16.5,508.7,0,2.6,27.8,27.8,1.329179315
2018,13,17,438.7,0,2.4,27.8,27.8,1.416045351
2018,13,17.5,304,0,1.5,27.7,27.7,1.407995115
2018,13,18,33.8,0,1.5,27.2,27.2,1.345122057
2018,13,18.5,21.5,0,1.3,26.8,26.8,1.200216251
2018,13,19,10,0,1.6,26.1,26.1,1.054220702
2018,13,19.5,0,0,1.9,25.1,25.1,0.821118279
2018,13,20,-0.9,0,1.8,25.2,25.2,0.844272108
2018,13,20.5,-1,0,1.8,25.2,25.2,0.826563328
2018,13,21,-0.9,0,1.8,25,25,0.729158011
2018,13,21.5,-0.9,0,1.6,25.2,25.2,0.75363635
2018,13,22,-0.9,0,1.5,25.4,25.4,0.752164044
2018,13,22.5,-0.9,0,1.7,26.1,26.1,0.869087125
2018,13,23,-0.9,0,1.6,26.3,26.3,0.905016909
2018,13,23.5,-0.9,0,2,25.9,25.9,0.833881176
2018,14,0,-0.9,0,1.8,25.6,25.6,0.781962619
2018,14,0.5,-1,0,1.6,25.2,25.2,0.726237036
2018,14,1,-0.9,0,1.7,25.6,25.6,0.80159835
2018,14,1.5,-0.9,0,1.6,25.9,25.9,0.84268746
2018,14,2,-0.9,0,1.8,25.2,25.2,0.718567847
2018,14,2.5,-0.9,0,2.1,24.7,24.7,0.637768244
2018,14,3,-1,0,1.8,25.2,25.2,0.761039621
2018,14,3.5,-1,0,1.9,24.9,24.9,0.750611991
2018,14,4,-1.1,0,1.9,24.3,24.3,0.704281981
2018,14,4.5,-1,0,1.9,24.1,24.1,0.753483804
2018,14,5,-1.1,0,1.8,24.1,24.1,0.819073205
2018,14,5.5,-1,0,1.9,23.6,23.6,0.829896036
2018,14,6,0,0,2,23.8,23.8,0.888251591
2018,14,6.5,17.6,0,2.5,24,24,0.912426325
2018,14,7,64.3,0,2,25.1,25.1,1.087821155
2018,14,7.5,142.3,0,1.1,26.2,26.2,1.217569073
2018,14,8,231.5,0,0.4,27.6,27.6,1.447233929
2018,14,8.5,319,0,0.3,29.6,29.6,1.882194525
2018,14,9,416.7,0,0.8,28.1,28.1,1.480070157
2018,14,9.5,484.9,0,1.7,27.7,27.7,1.330430769
2018,14,10,568,0,2,27.7,27.7,1.265985409
2018,14,10.5,660.2,0,2,27.8,27.8,1.298842851
2018,14,11,742,0,3,28,28,1.293537914
2018,14,11.5,820.1,0,3.8,28,28,1.300527079
2018,14,12,861,0,4.5,28.1,28.1,1.306467647
2018,14,12.5,873.8,0,4,28.3,28.3,1.35620513
2018,14,13,852.5,0,4.3,28.5,28.5,1.439034571
2018,14,13.5,836.5,0,4.2,28.4,28.4,1.309639013
2018,14,14,851.1,0,4.5,28.7,28.7,1.284524929
2018,14,14.5,768.7,0,3.8,28.9,28.9,1.274443118
2018,14,15,724.7,0,3.9,28.9,28.9,1.284095724
2018,14,15.5,679.6,0,3.9,28.9,28.9,1.264966763
2018,14,16,577.3,0,3.5,28.6,28.6,1.211520008
2018,14,16.5,518.1,0,3,28.5,28.5,1.186781803
2018,14,17,425.5,0,3.1,28.4,28.4,1.166761908
2018,14,17.5,314.9,0,2.6,28.3,28.3,1.127855943
2018,14,18,45.7,0,1.7,27.9,27.9,0.997062392
2018,14,18.5,23.7,0,0.8,27.4,27.4,0.873620627
2018,14,19,7.9,0,1,26.7,26.7,0.728194316
2018,14,19.5,-0.6,0,1.5,26.1,26.1,0.611255468
2018,14,20,-0.9,0,1.3,26.1,26.1,0.634162552
2018,14,20.5,-0.9,0,0.9,26.1,26.1,0.658052063
2018,14,21,-0.9,0,1.6,26,26,0.736313851
2018,14,21.5,-0.9,0,1.7,26.2,26.2,0.835804018
2018,14,22,-0.9,0,1.1,25.8,25.8,0.678647461
2018,14,22.5,-1,0,1.4,25.6,25.6,0.676386854
2018,14,23,-0.9,0,1.5,26,26,0.758904306
2018,14,23.5,-0.9,0,1.9,25.9,25.9,0.79554112
2018,15,0,-0.9,0,1.2,25.9,25.9,0.728026892
2018,15,0.5,-0.9,0,1.5,25.7,25.7,0.75023433
2018,15,1,-0.9,0,1.2,25.9,25.9,0.767728017
2018,15,1.5,-0.9,0,1.4,25.8,25.8,0.802825988
2018,15,2,-0.9,0,1.7,25.7,25.7,0.863522149
2018,15,2.5,-1,0,1.5,26,26,0.90851227
2018,15,3,-0.9,0,1.3,25.9,25.9,0.80431797
2018,15,3.5,-0.9,0,1.3,25.7,25.7,0.744641622
2018,15,4,-1,0,0.9,25.8,25.8,0.745848712
2018,15,4.5,-0.9,0,1,25.7,25.7,0.685478644
2018,15,5,-1,0,0.7,25.6,25.6,0.662840595
2018,15,5.5,-1,0,1.3,25.8,25.8,0.68210688
2018,15,6,-0.6,0,1.1,26.2,26.2,0.827129791
2018,15,6.5,23,0,1.2,26.8,26.8,0.972531247
2018,15,7,106.4,0,0.4,27.2,27.2,0.997109799
2018,15,7.5,202.6,0,0.4,28.2,28.2,1.125136183
2018,15,8,271.3,0,0.6,28.2,28.2,1.070001076
2018,15,8.5,276.8,0,1.2,27.9,27.9,0.98136656
2018,15,9,321.4,0,1.8,27.9,27.9,0.952107729
2018,15,9.5,388.3,0,2.2,27.7,27.7,0.90627928
2018,15,10,573.4,0,1.6,28.1,28.1,0.95421108
2018,15,10.5,624.2,0,2.3,28.7,28.7,1.050871718
2018,15,11,725.7,0,2.5,28.6,28.6,1.045181215
2018,15,11.5,769.3,0,2.3,29,29,1.128127147
2018,15,12,818.8,0,1.8,29.4,29.4,1.249770711
2018,15,12.5,838.8,0,2.5,29.6,29.6,1.302635656
2018,15,13,846.2,0,2.5,29.9,29.9,1.2819514
2018,15,13.5,827.7,0,3.1,30.3,30.3,1.283819668
2018,15,14,815.6,0,3.2,30.6,30.6,1.275405955
2018,15,14.5,652.9,0,2.7,31.1,31.1,1.345265991
2018,15,15,194.6,0,2.2,30.4,30.4,1.119466635
2018,15,15.5,152.3,0,1.7,29.4,29.4,0.839426095
2018,15,16,201.3,0,1.1,29.3,29.3,0.742013872
2018,15,16.5,184.1,0,0.7,29.4,29.4,0.803774086
2018,15,17,119.6,0,0.7,29.3,29.3,0.729405445
2018,15,17.5,106.6,0,1.4,28.9,28.9,0.635639052
2018,15,18,86.7,0,0.8,28.6,28.6,0.575775809
2018,15,18.5,42.1,0,1.2,28.5,28.5,0.552011454
2018,15,19,8.7,0,0.9,28.1,28.1,0.487464586
2018,15,19.5,-0.8,0,0.9,27.9,27.9,0.472673834
2018,15,20,-0.9,0,0.9,27.6,27.6,0.453039273
2018,15,20.5,-0.9,0,0.6,27.9,27.9,0.474404525
2018,15,21,-0.9,0,0.7,27.9,27.9,0.487485298
2018,15,21.5,-0.9,0,0.5,27.8,27.8,0.466599719
2018,15,22,-0.9,0,0.8,27.8,27.8,0.470399826
2018,15,22.5,-0.9,0,1,27.7,27.7,0.467366129
2018,15,23,-0.9,0,1.4,27.3,27.3,0.512553397
2018,15,23.5,-0.8,0,1.4,27.2,27.2,0.66383241
2018,16,0,-1,0,1.5,27.3,27.3,0.632553528
2018,16,0.5,-0.9,0,1.5,27.3,27.3,0.720277788
2018,16,1,-0.9,0,1.9,27.4,27.4,0.759545081
2018,16,1.5,-0.8,0,1.7,27.2,27.2,0.688495654
2018,16,2,-0.9,0,1.8,27.3,27.3,0.666925707
2018,16,2.5,-0.9,0.2,1.6,26.6,26.6,0.553011536
2018,16,3,-1,0,1.5,26.2,26.2,0.44557685
2018,16,3.5,-0.9,0,2.1,26.3,26.3,0.449850015
2018,16,4,-1,0,1.4,26.4,26.4,0.494867987
2018,16,4.5,-1,0,1,26.5,26.5,0.495926821
2018,16,5,-1,0,1,26.6,26.6,0.527941083
2018,16,5.5,-0.9,0,2.4,25.9,25.9,0.573132595
2018,16,6,-0.9,0,1.5,25.5,25.5,0.583895292
2018,16,6.5,9.6,0,1.3,25.5,25.5,0.613919046
2018,16,7,41.8,0,1,25.8,25.8,0.673729377
2018,16,7.5,93.1,0,1.2,26.4,26.4,0.770087455
2018,16,8,146.9,0,1.9,26.7,26.7,0.79576445
2018,16,8.5,237.3,0,1.1,26.7,26.7,0.783339001
2018,16,9,244.3,0,1.2,27.3,27.3,0.883950686
2018,16,9.5,342.8,0,1.8,27.2,27.2,0.83236412
2018,16,10,419.6,0,1.7,27.4,27.4,0.859517158
2018,16,10.5,575.7,0,1.3,28,28,0.946065653
2018,16,11,758.5,0,1.7,28.4,28.4,1.038354548
2018,16,11.5,829.8,0,3.5,28.5,28.5,1.013870053
2018,16,12,813.9,0,3.4,28.1,28.1,0.929350165
2018,16,12.5,558.9,0,2.8,28.2,28.2,0.96704242
2018,16,13,443.1,0,1.6,28.1,28.1,0.881548282
2018,16,13.5,423,0,2.9,27.9,27.9,0.853285958
2018,16,14,221.3,0,3,27.6,27.6,0.776995954
2018,16,14.5,447.5,0,2.5,27.8,27.8,0.758966028
2018,16,15,220.6,0,3.1,27.6,27.6,0.716408463
2018,16,15.5,81,0,3.1,27.4,27.4,0.657963897
2018,16,16,44,0,2.6,27.2,27.2,0.689585957
2018,16,16.5,72.3,0,3.3,27.3,27.3,0.789825258
2018,16,17,61.8,0,3,27.4,27.4,0.838689074
2018,16,17.5,99.7,0,3.5,27.3,27.3,0.830289974
2018,16,18,85.1,0,2.4,27.3,27.3,0.991539823
2018,16,18.5,45.4,0,2,27.3,27.3,1.00091169
2018,16,19,4.9,0,2.5,27.4,27.4,0.82895496
2018,16,19.5,-0.7,0,2.4,27.3,27.3,0.753314809
2018,16,20,-0.9,0,1.9,25.9,25.9,0.621716604
2018,16,20.5,-0.9,0,2,26.8,26.8,0.786608347
2018,16,21,-0.9,0,3.6,27.6,27.6,0.967008387
2018,16,21.5,-0.9,0,2.9,27.5,27.5,0.969470215
2018,16,22,-0.9,0,2.9,27.5,27.5,0.972920133
2018,16,22.5,-0.8,0,2.5,27.5,27.5,0.942545997
2018,16,23,-0.9,0,2.3,27.4,27.4,0.916128176
2018,16,23.5,-0.9,0,2.9,27.4,27.4,0.856658048
2018,17,0,-0.8,0,3.2,26.8,26.8,0.673767501
2018,17,0.5,-1,0,1.6,26.8,26.8,0.737033999
2018,17,1,-0.8,0,2.7,26.9,26.9,0.775076647
2018,17,1.5,-0.8,0,1.6,26.8,26.8,0.729876492
2018,17,2,-1,0.6,1.9,26.3,26.3,0.597226056
2018,17,2.5,-0.9,0,1.6,26.1,26.1,0.594773785
2018,17,3,-0.9,0,1.4,26.1,26.1,0.590665504
2018,17,3.5,-0.9,0,1.5,26.1,26.1,0.581881083
2018,17,4,-0.9,0,1.5,26.1,26.1,0.553993026
2018,17,4.5,-1,16.4,2.7,25.2,25.2,0.437173728
2018,17,5,-0.9,21,2.8,24.5,24.5,0.324745496
2018,17,5.5,-1,3,1.4,23.6,23.6,0.30064663
2018,17,6,-1,1.2,2.9,24.1,24.1,0.318162942
2018,17,6.5,0.5,0.8,2.5,24.2,24.2,0.323779494
2018,17,7,1.9,0.4,1.8,24.1,24.1,0.336060306
2018,17,7.5,15,0,2,24.2,24.2,0.385037125
2018,17,8,26,0.6,2.8,24.5,24.5,0.385884643
2018,17,8.5,78.4,0,3.4,24.6,24.6,0.338488718
2018,17,9,57.6,0,3,24.7,24.7,0.364666837
2018,17,9.5,50.7,0,3.8,24.3,24.3,0.342043079
2018,17,10,49.1,0,4.7,24.8,24.8,0.368858332
2018,17,10.5,81.6,0.2,3.1,24.8,24.8,0.384355397
2018,17,11,91.3,0.2,2.1,24.7,24.7,0.431998818
2018,17,11.5,38.7,5.6,2.5,24.3,24.3,0.384418295
2018,17,12,38.7,1.8,3.2,23.8,23.8,0.327252416
2018,17,12.5,116.4,2.6,2.5,24.2,24.2,0.414033998
2018,17,13,53.1,11.6,3.1,23.8,23.8,0.378166369
2018,17,13.5,82.4,3.2,2.9,23.8,23.8,0.395698959
2018,17,14,136.6,2.4,3.3,23.9,23.9,0.413835206
2018,17,14.5,147.7,0.4,3.1,24.2,24.2,0.44235612
2018,17,15,128.6,0.2,2.4,24.4,24.4,0.490313354
2018,17,15.5,73.4,0.2,2.3,24.8,24.8,0.723086308
2018,17,16,56.3,0,1.8,25.3,25.3,0.928202771
2018,17,16.5,65.3,0,1.5,25.3,25.3,0.797774563
2018,17,17,39.7,0,2,25.7,25.7,0.862044216
2018,17,17.5,58.6,0,2.1,25.9,25.9,0.87849163
2018,17,18,35.8,0,3.1,26.4,26.4,1.02757056
2018,17,18.5,23.7,0,2.8,26.6,26.6,1.116143588
2018,17,19,4.1,0,1.5,26.6,26.6,1.188785482
2018,17,19.5,-0.7,0,2.2,26.6,26.6,1.176663885
2018,17,20,-0.9,0,2.2,26.7,26.7,1.214447089
2018,17,20.5,-0.9,0,2.2,26.9,26.9,1.118303007
2018,17,21,-1,0,2.7,26.9,26.9,1.095828821
2018,17,21.5,-0.8,0,2.2,27,27,1.034195731
2018,17,22,-0.9,0,1.8,27,27,1.025854964
2018,17,22.5,-0.9,0,1.9,27.1,27.1,1.051780932
2018,17,23,-0.9,0.2,3,26.3,26.3,0.857810385
2018,17,23.5,-0.9,0,1.6,26.3,26.3,0.841223483
2018,18,0,-0.9,0,2.4,26.4,26.4,0.846895206
2018,18,0.5,-1,0,2.1,26.8,26.8,0.986004867
2018,18,1,-1,0,1.9,26.8,26.8,0.938863933
2018,18,1.5,-1,0.2,2.7,26.8,26.8,0.920408943
2018,18,2,-0.9,0.4,3.8,26.7,26.7,0.882415105
2018,18,2.5,-0.9,4,2.3,24.6,24.6,0.377647025
2018,18,3,-0.9,0,1.6,25.1,25.1,0.52369862
2018,18,3.5,-1,0,1.8,25.8,25.8,0.690929956
2018,18,4,-1,0,1.5,26,26,0.776129509
2018,18,4.5,-1,0,2.1,26.2,26.2,0.777585548
2018,18,5,-1,0,2.3,26.2,26.2,0.72226468
2018,18,5.5,-0.9,0,3.3,26.4,26.4,0.822909828
2018,18,6,-0.8,0,2.3,26.6,26.6,0.874805997
2018,18,6.5,6.8,0,2.4,26.7,26.7,0.915656121
2018,18,7,18.3,0,2.3,26.8,26.8,0.949750361
2018,18,7.5,28,0,2.4,26.8,26.8,0.932748999
2018,18,8,56.4,0,2.3,26.6,26.6,0.843083496
2018,18,8.5,86.8,0.2,1.4,26.7,26.7,0.806546023
2018,18,9,79.9,0,2.6,26.8,26.8,0.816264953
2018,18,9.5,95.3,0,2.6,27,27,0.842429847
2018,18,10,188,0,2.8,27.2,27.2,0.886858232
2018,18,10.5,220.2,0,3.2,27.4,27.4,0.901097016
2018,18,11,177,0,2.7,27.4,27.4,0.889650775
2018,18,11.5,206.6,0,2,27.5,27.5,0.977209912
2018,18,12,178.4,0,1.7,27.5,27.5,1.03559598
2018,18,12.5,239,0,3,27.5,27.5,1.017001251
2018,18,13,263,0,3.5,27.5,27.5,0.975880457
2018,18,13.5,165.1,0,3.3,27.4,27.4,0.950608491
2018,18,14,146.3,0,3,27.4,27.4,0.932001059
2018,18,14.5,201.9,0,3.4,27.4,27.4,0.968755689
2018,18,15,193.5,0,2.3,27.6,27.6,1.020062492
2018,18,15.5,227.8,0,2.1,27.7,27.7,1.063700807
2018,18,16,184.4,0,2.6,27.7,27.7,1.089354406
2018,18,16.5,118.4,0,1.9,27.6,27.6,1.077963356
2018,18,17,75.4,0,1.5,27.6,27.6,1.081157834
2018,18,17.5,57.7,0,1.6,27.4,27.4,1.013267326
2018,18,18,29,0,2.1,27.5,27.5,0.963706007
2018,18,18.5,12.4,0,3.2,27.4,27.4,0.871948318
2018,18,19,4.1,0,4.3,27.4,27.4,0.908103202
2018,18,19.5,-0.8,0,3.8,27.4,27.4,0.899259115
2018,18,20,-1,0,3.6,27.4,27.4,0.918419501
2018,18,20.5,-1,0,4.2,27.4,27.4,0.934354638
2018,18,21,-0.9,0,4,27.3,27.3,0.951443342
2018,18,21.5,-1,0,4.5,27.4,27.4,1.008923488
2018,18,22,-0.9,0,4.8,27.4,27.4,1.018974766
2018,18,22.5,-0.9,0,3.5,27.4,27.4,0.994147909
2018,18,23,-1,0,2.5,27.2,27.2,0.93048286
2018,18,23.5,-0.9,0,3.1,27.2,27.2,0.913072568
2018,19,0,-0.9,0,3.7,27.2,27.2,0.875865596
2018,19,0.5,-1,0,2.9,26.8,26.8,0.739915253
2018,19,1,-0.9,1.6,2.3,26.8,26.8,0.74468565
2018,19,1.5,-1,0,1.5,26,26,0.586876475
2018,19,2,-1,0.4,2.3,26,26,0.605627575
2018,19,2.5,-1,0,2,26.1,26.1,0.635842512
2018,19,3,-1,0.2,1.7,26.2,26.2,0.696264041
2018,19,3.5,-1,0,1.8,26.2,26.2,0.69718123
2018,19,4,-1,2.4,3.5,26.1,26.1,0.676014613
2018,19,4.5,-1.1,5,2.5,24,24,0.281588761
2018,19,5,-1,5,1.5,24.1,24.1,0.282050932
2018,19,5.5,-1.1,10,1.7,24.4,24.4,0.289973202
2018,19,6,-0.9,29,2.5,24.3,24.3,0.272896562
2018,19,6.5,-1,31.2,2.9,24.1,24.1,0.239611805
2018,19,7,-0.6,9.8,2.8,23.7,23.7,0.214257281
2018,19,7.5,1.3,3.8,2.6,24.2,24.2,0.210904519
2018,19,8,6.5,3,1.3,24.2,24.2,0.21342338
2018,19,8.5,25.1,0.6,1,24.2,24.2,0.218806439
